id,name,age,address,cell phone,hobby,color
1940,윤소율,61,세종 수성구 123-45,010-3388-9690,보드게임,무소속
1941,장하윤,56,천안 덕진구 123-45,010-5506-4963,유튜브 보기,민주당
1942,임하윤,55,서울 유성구 123-45,010-9105-2049,자전거 타기,국민의 힘
1943,장하은,35,울산 성북구 123-45,010-3580-1751,여행,무소속
1944,장지후,69,안양 중구 123-45,010-4335-7452,게임,무소속
1945,오은우,21,천안 강서구 123-45,010-7398-7810,카페 투어,개혁신당
1946,윤은우,21,김해 남구 123-45,010-3363-1071,뜨개질,국민의 힘
1947,임태윤,45,김해 일산동구 123-45,010-2879-4376,사진촬영,개혁신당
1948,오지안,23,김해 성북구 123-45,010-7977-9894,등산,민주당
1949,한건우,64,서울 팔달구 123-45,010-6295-8064,독서,민주당
1950,박도윤,43,포항 달서구 123-45,010-8389-5240,독서,개혁신당
1951,윤예은,50,인천 성북구 123-45,010-3477-1753,사진촬영,무소속
1952,박민수,58,인천 서구 123-45,010-9320-1220,독서,국민의 힘
1953,오건우,38,부산 기흥구 123-45,010-6321-9992,일기 쓰기,개혁신당
1954,정지후,30,평택 성동구 123-45,010-8428-7082,게임,개혁신당
1955,강소율,36,수원 서북구 123-45,010-6388-2270,뜨개질,무소속
1956,조소율,32,창원 팔달구 123-45,010-6015-6315,수영,개혁신당
1957,이지안,59,대구 동구 123-45,010-8803-2376,유튜브 보기,국민의 힘
1958,신하은,75,화성 수성구 123-45,010-5894-1364,카페 투어,민주당
1959,박예린,53,청주 달서구 123-45,010-6516-6409,운동,국민의 힘
1960,신도윤,41,서울 강서구 123-45,010-1324-1937,일기 쓰기,국민의 힘
1961,정민수,38,수원 흥덕구 123-45,010-4936-4197,카페 투어,무소속
1962,한도윤,51,용인 북구 123-45,010-7911-1249,게임,무소속
1963,최예린,27,안산 수성구 123-45,010-3969-3471,요리,국민의 힘
1964,박태윤,73,제주 기흥구 123-45,010-6789-3283,카페 투어,개혁신당
1965,임예린,48,화성 진해구 123-45,010-8683-4917,보드게임,개혁신당
1966,한지후,30,제주 기흥구 123-45,010-5669-4108,영화감상,국민의 힘
1967,박은우,26,전주 진해구 123-45,010-2719-6420,음악감상,개혁신당
1968,정시우,62,대구 해운대구 123-45,010-8923-8071,일기 쓰기,개혁신당
1969,김예린,52,울산 서구 123-45,010-8422-6533,독서,국민의 힘
1970,박민수,42,대구 진해구 123-45,010-7575-3973,일기 쓰기,개혁신당
1971,임지후,45,포항 분당구 123-45,010-4533-6833,일기 쓰기,개혁신당
1972,김하윤,42,김해 북구 123-45,010-6894-6452,카페 투어,국민의 힘
1973,최현우,58,대전 서북구 123-45,010-5978-7728,웹서핑,무소속
1974,박하윤,53,고양 진해구 123-45,010-9604-8412,등산,국민의 힘
1975,정서연,65,서울 일산동구 123-45,010-6036-2556,요리,국민의 힘
1976,이소율,79,전주 강남구 123-45,010-3579-2920,유튜브 보기,국민의 힘
1977,윤예린,53,남양주 덕양구 123-45,010-6125-7171,게임,민주당
1978,정수빈,72,울산 덕양구 123-45,010-3922-1524,수영,무소속
1979,임지후,51,창원 기흥구 123-45,010-5432-6120,카페 투어,민주당
1980,강소율,48,청주 중구 123-45,010-1355-4906,수영,개혁신당
1981,이소율,37,수원 남구 123-45,010-5391-7486,영화감상,국민의 힘
1982,한지후,25,제주 흥덕구 123-45,010-9853-8147,드로잉,개혁신당
1983,이하윤,21,울산 팔달구 123-45,010-8751-8149,음악감상,무소속
1984,이현우,27,평택 신제주 123-45,010-6845-5912,독서,무소속
1985,이현우,77,성남 송파구 123-45,010-8271-1197,일기 쓰기,개혁신당
1986,한소율,76,광주 남구 123-45,010-8083-1321,드로잉,무소속
1987,윤현우,44,용인 해운대구 123-45,010-6841-6890,카페 투어,국민의 힘
1988,임지안,23,고양 덕진구 123-45,010-2988-5586,음악감상,국민의 힘
1989,윤태윤,38,울산 팔달구 123-45,010-2901-6918,영화감상,국민의 힘
1990,신서연,73,전주 남구 123-45,010-3564-3374,영화감상,개혁신당
1991,정은우,37,대구 송파구 123-45,010-2976-5841,요리,민주당
1992,최예린,24,안산 수성구 123-45,010-9661-3400,드로잉,무소속
1993,한시우,20,울산 남구 123-45,010-5312-6733,사진촬영,개혁신당
1994,이태윤,65,전주 신제주 123-45,010-4558-4288,유튜브 보기,국민의 힘
1995,이서준,32,대구 해운대구 123-45,010-4369-1562,보드게임,민주당
1996,서서연,37,화성 달서구 123-45,010-4491-3752,영화감상,국민의 힘
1997,이예린,48,청주 성북구 123-45,010-6458-3237,운동,국민의 힘
1998,최태윤,74,인천 진해구 123-45,010-2489-4980,자전거 타기,민주당
1999,임도윤,60,화성 분당구 123-45,010-5546-1877,게임,무소속
2000,최도윤,73,창원 성동구 123-45,010-7453-8156,뜨개질,국민의 힘
2001,임소율,42,천안 서구 123-45,010-7753-8913,수영,민주당
2002,김태윤,72,제주 흥덕구 123-45,010-9607-3491,웹서핑,민주당
2003,오수빈,36,인천 강서구 123-45,010-5166-3497,여행,개혁신당
2004,윤현우,33,청주 송파구 123-45,010-9226-5066,독서,무소속
2005,조소율,20,수원 서구 123-45,010-2401-8587,등산,개혁신당
2006,김민수,54,성남 성동구 123-45,010-3751-1199,운동,무소속
2007,한유진,29,용인 분당구 123-45,010-4869-1433,드로잉,개혁신당
2008,윤도윤,69,청주 기흥구 123-45,010-8618-8053,보드게임,민주당
2009,윤수빈,52,성남 장유동 123-45,010-3999-3499,게임,개혁신당
2010,한수빈,71,서울 덕양구 123-45,010-6107-7847,등산,무소속
2011,오서연,50,김해 장유동 123-45,010-3121-5089,여행,개혁신당
2012,강태윤,65,고양 덕진구 123-45,010-1495-8619,영화감상,개혁신당
2013,서지후,50,천안 해운대구 123-45,010-6272-1668,보드게임,민주당
2014,한도윤,41,창원 서북구 123-45,010-9040-8537,유튜브 보기,민주당
2015,윤예은,76,울산 신제주 123-45,010-8782-4875,카페 투어,민주당
2016,이은우,34,수원 유성구 123-45,010-2581-6751,일기 쓰기,국민의 힘
2017,이민수,64,부산 수성구 123-45,010-3298-3050,독서,국민의 힘
2018,이예린,28,화성 성동구 123-45,010-6901-7632,여행,무소속
2019,윤하은,38,성남 강남구 123-45,010-7536-2040,사진촬영,개혁신당
2020,오하윤,57,전주 흥덕구 123-45,010-2831-7674,게임,국민의 힘
2021,이현우,21,성남 달서구 123-45,010-7890-1375,수영,국민의 힘
2022,이지원,63,대구 흥덕구 123-45,010-6798-5853,운동,국민의 힘
2023,한하윤,24,남양주 신제주 123-45,010-5354-8581,뜨개질,국민의 힘
2024,오은우,43,포항 팔달구 123-45,010-3475-3644,독서,개혁신당
2025,김은우,64,안양 수성구 123-45,010-7551-4495,카페 투어,개혁신당
2026,조지안,48,김해 일산동구 123-45,010-6850-7769,요리,국민의 힘
2027,오시우,46,세종 기흥구 123-45,010-6676-3507,독서,개혁신당
2028,김태윤,61,대구 동구 123-45,010-3617-3504,운동,민주당
2029,김태윤,39,안산 팔달구 123-45,010-3357-9314,영화감상,무소속
2030,정서연,44,안양 해운대구 123-45,010-1451-5706,운동,국민의 힘
2031,윤지민,75,전주 덕양구 123-45,010-4174-4315,게임,국민의 힘
2032,조지민,74,서울 덕진구 123-45,010-8390-4896,일기 쓰기,민주당
2033,강건우,68,포항 송파구 123-45,010-7750-4889,요리,국민의 힘
2034,조하윤,44,세종 신제주 123-45,010-3605-4764,드로잉,개혁신당
2035,신도윤,43,수원 성동구 123-45,010-1404-2704,등산,민주당
2036,조예은,63,화성 서북구 123-45,010-7030-9709,영화감상,개혁신당
2037,김하윤,59,세종 덕양구 123-45,010-4165-4860,뜨개질,국민의 힘
2038,조예린,50,청주 덕진구 123-45,010-7714-3796,뜨개질,국민의 힘
2039,김예은,62,고양 일산동구 123-45,010-2114-8782,여행,개혁신당
2040,정시우,31,창원 분당구 123-45,010-4939-2579,사진촬영,국민의 힘
2041,장예은,20,용인 중구 123-45,010-3908-6018,뜨개질,개혁신당
2042,서현우,52,제주 서구 123-45,010-2852-3728,게임,국민의 힘
2043,오예린,25,천안 강남구 123-45,010-6457-8171,운동,무소속
2044,조하은,35,제주 강서구 123-45,010-6008-8707,사진촬영,민주당
2045,김태윤,57,서울 유성구 123-45,010-1016-3169,게임,개혁신당
2046,장하윤,51,안양 송파구 123-45,010-3780-3106,음악감상,개혁신당
2047,김예린,54,고양 서구 123-45,010-5801-5660,등산,국민의 힘
2048,서지원,43,남양주 장유동 123-45,010-9002-2210,요리,무소속
2049,최예은,55,제주 남구 123-45,010-9690-2344,운동,무소속
2050,강수빈,78,화성 팔달구 123-45,010-1577-7422,보드게임,민주당
2051,이지원,75,울산 해운대구 123-45,010-6896-5266,보드게임,민주당
2052,장서준,42,제주 일산동구 123-45,010-4000-4169,사진촬영,국민의 힘
2053,김도윤,41,화성 서북구 123-45,010-9960-3738,등산,개혁신당
2054,김하은,28,안산 수성구 123-45,010-3284-2464,음악감상,국민의 힘
2055,윤지후,75,울산 유성구 123-45,010-9507-4573,유튜브 보기,개혁신당
2056,한예린,54,안산 유성구 123-45,010-9184-1773,카페 투어,무소속
2057,박예린,78,대구 팔달구 123-45,010-5300-6733,여행,민주당
2058,한하윤,63,울산 팔달구 123-45,010-6131-4083,사진촬영,무소속
2059,김은우,64,안양 기흥구 123-45,010-4723-5769,웹서핑,국민의 힘
2060,신서연,43,청주 서북구 123-45,010-2662-5546,영화감상,국민의 힘
2061,정도윤,33,광주 진해구 123-45,010-9109-4690,등산,개혁신당
2062,오소율,31,안양 진해구 123-45,010-3755-2575,독서,개혁신당
2063,신지안,44,화성 팔달구 123-45,010-7811-7928,일기 쓰기,국민의 힘
2064,윤지후,50,안산 동구 123-45,010-3056-2986,영화감상,무소속
2065,조지안,70,성남 진해구 123-45,010-1076-6663,등산,무소속
2066,김건우,67,성남 강서구 123-45,010-4290-4593,요리,민주당
2067,김예은,31,천안 분당구 123-45,010-5448-4191,카페 투어,민주당
2068,박유진,41,세종 성북구 123-45,010-3804-5155,등산,개혁신당
2069,김소율,62,부산 장유동 123-45,010-5192-9602,보드게임,국민의 힘
2070,한지안,34,남양주 신제주 123-45,010-5165-3912,운동,국민의 힘
2071,오예린,21,수원 덕진구 123-45,010-4057-4932,여행,국민의 힘
2072,최지후,25,포항 흥덕구 123-45,010-1958-8209,드로잉,민주당
2073,서도윤,37,부산 해운대구 123-45,010-2492-5304,웹서핑,무소속
2074,서건우,24,안산 동구 123-45,010-4446-5726,카페 투어,국민의 힘
2075,장하윤,52,광주 장유동 123-45,010-1592-8567,독서,국민의 힘
2076,박현우,75,제주 달서구 123-45,010-2739-6905,여행,국민의 힘
2077,신하윤,67,창원 송파구 123-45,010-8001-7518,드로잉,개혁신당
2078,조도윤,46,부산 중구 123-45,010-1873-7573,독서,민주당
2079,최지후,20,창원 해운대구 123-45,010-8833-9623,독서,민주당
2080,김은우,75,서울 강남구 123-45,010-2043-9671,자전거 타기,민주당
2081,임하윤,69,평택 팔달구 123-45,010-6719-6455,일기 쓰기,국민의 힘
2082,최서준,35,울산 달서구 123-45,010-3625-5275,독서,국민의 힘
2083,조도윤,25,제주 진해구 123-45,010-2058-1727,등산,무소속
2084,최민수,41,용인 덕양구 123-45,010-6725-6497,수영,개혁신당
2085,임민수,38,창원 신제주 123-45,010-3601-6662,일기 쓰기,개혁신당
2086,김유진,29,세종 흥덕구 123-45,010-5445-9128,보드게임,개혁신당
2087,정예린,45,전주 북구 123-45,010-2618-3762,웹서핑,국민의 힘
2088,윤태윤,73,서울 장유동 123-45,010-4436-6108,등산,국민의 힘
2089,최은우,38,수원 흥덕구 123-45,010-1425-9117,보드게임,개혁신당
2090,김지안,36,용인 송파구 123-45,010-1400-3727,영화감상,무소속
2091,임서연,79,세종 남구 123-45,010-3981-9820,음악감상,민주당
2092,신예은,26,용인 강남구 123-45,010-1898-3877,등산,민주당
2093,정지후,61,대전 해운대구 123-45,010-8272-4646,드로잉,민주당
2094,윤도윤,24,고양 송파구 123-45,010-2569-1202,여행,국민의 힘
2095,박하은,62,전주 남구 123-45,010-4760-1299,자전거 타기,국민의 힘
2096,강은우,31,고양 성동구 123-45,010-6698-1572,독서,국민의 힘
2097,장지안,71,창원 강서구 123-45,010-5074-4553,드로잉,무소속
2098,임지안,28,수원 강남구 123-45,010-4502-8882,요리,국민의 힘
2099,조소율,34,광주 송파구 123-45,010-9065-6237,등산,개혁신당
2100,강수빈,65,서울 유성구 123-45,010-4820-5014,게임,개혁신당
2101,강지원,67,전주 동구 123-45,010-6305-3375,뜨개질,민주당
2102,정지원,74,화성 중구 123-45,010-4511-6446,음악감상,개혁신당
2103,조소율,76,부산 흥덕구 123-45,010-3242-9602,유튜브 보기,개혁신당
2104,조수빈,47,안양 강남구 123-45,010-2787-1873,요리,민주당
2105,박소율,45,성남 덕양구 123-45,010-6304-6052,독서,개혁신당
2106,강시우,38,청주 덕진구 123-45,010-8297-5346,게임,무소속
2107,김민수,24,전주 남구 123-45,010-1087-3787,유튜브 보기,개혁신당
2108,오태윤,35,수원 강남구 123-45,010-6922-9317,유튜브 보기,국민의 힘
2109,박민수,24,대전 성북구 123-45,010-2433-7979,드로잉,민주당
2110,한서준,71,김해 덕진구 123-45,010-4929-9147,웹서핑,민주당
2111,최하윤,20,대구 진해구 123-45,010-9925-3116,영화감상,무소속
2112,정하은,44,평택 신제주 123-45,010-2800-1039,드로잉,국민의 힘
2113,윤건우,76,안양 수성구 123-45,010-9874-6646,운동,개혁신당
2114,한하윤,47,대전 일산동구 123-45,010-5211-5185,등산,개혁신당
2115,신지원,42,대전 해운대구 123-45,010-8261-8592,여행,국민의 힘
2116,박지안,28,인천 서북구 123-45,010-6552-6680,게임,민주당
2117,강지후,24,평택 달서구 123-45,010-5668-6309,음악감상,민주당
2118,이하은,65,제주 서구 123-45,010-2907-3557,요리,민주당
2119,김예린,38,평택 장유동 123-45,010-5664-7947,웹서핑,무소속
2120,정민수,52,화성 서구 123-45,010-6270-4647,웹서핑,국민의 힘
2121,임태윤,56,세종 분당구 123-45,010-5469-9904,유튜브 보기,무소속
2122,윤민수,36,평택 강서구 123-45,010-6475-6908,카페 투어,국민의 힘
2123,임지원,61,평택 해운대구 123-45,010-6099-3445,뜨개질,개혁신당
2124,한하윤,66,창원 장유동 123-45,010-5213-5171,영화감상,개혁신당
2125,강예린,57,수원 중구 123-45,010-2704-7430,일기 쓰기,국민의 힘
2126,최지안,63,대전 덕진구 123-45,010-2868-5692,자전거 타기,민주당
2127,윤시우,62,전주 송파구 123-45,010-8814-5244,음악감상,국민의 힘
2128,김현우,75,김해 유성구 123-45,010-7029-9013,등산,개혁신당
2129,이은우,76,창원 북구 123-45,010-9610-5536,독서,무소속
2130,강예린,52,고양 성동구 123-45,010-7969-2406,게임,무소속
2131,최하윤,31,인천 중구 123-45,010-5969-2434,보드게임,국민의 힘
2132,임건우,41,부산 덕양구 123-45,010-4892-4189,카페 투어,무소속
2133,한도윤,60,전주 기흥구 123-45,010-1856-9473,등산,국민의 힘
2134,김태윤,41,수원 해운대구 123-45,010-8665-1155,드로잉,무소속
2135,장하윤,70,청주 덕진구 123-45,010-4775-8512,독서,무소속
2136,임예린,57,대전 남구 123-45,010-2395-8946,운동,개혁신당
2137,한현우,34,서울 중구 123-45,010-6646-5848,유튜브 보기,개혁신당
2138,최서준,60,성남 분당구 123-45,010-2165-6427,요리,무소속
2139,장서준,60,인천 진해구 123-45,010-7910-1426,자전거 타기,무소속
2140,임지후,21,인천 남구 123-45,010-2796-9110,자전거 타기,무소속
2141,임지민,64,창원 해운대구 123-45,010-5658-4552,음악감상,민주당
2142,한예은,49,평택 강남구 123-45,010-7218-4363,요리,무소속
2143,신서연,37,부산 성북구 123-45,010-8614-8651,여행,민주당
2144,윤하윤,36,대구 강서구 123-45,010-8066-8899,등산,국민의 힘
2145,최예린,22,대전 서구 123-45,010-5321-5070,사진촬영,개혁신당
2146,신지민,25,성남 장유동 123-45,010-1089-4782,웹서핑,무소속
2147,장도윤,49,포항 해운대구 123-45,010-4154-8108,드로잉,민주당
2148,신예린,71,세종 서구 123-45,010-5873-1808,웹서핑,개혁신당
2149,박수빈,31,용인 수성구 123-45,010-8545-1645,사진촬영,국민의 힘
2150,김하윤,77,안양 서북구 123-45,010-6100-6254,자전거 타기,민주당
2151,김수빈,67,남양주 분당구 123-45,010-2108-6160,등산,무소속
2152,정예린,28,청주 진해구 123-45,010-4190-6144,수영,무소속
2153,이서준,27,포항 덕진구 123-45,010-9192-3470,보드게임,민주당
2154,한하윤,21,대구 장유동 123-45,010-1058-8171,요리,국민의 힘
